path,line,metric_name_as_stored,definition,unit,center_statistic,aggregation_level,duration,sampling_frame_rate,experimental_simulation_unit,source_type,compatible_canonical_metric,conversion_allowed,conversion_reason,ambiguity_status
research/paper_review/target_adjudication_decisions.csv,11,activity,"""dumitrescu_2023_parkin_activity_day45"",""dumitrescu_2023_parkin_activity_day45"",""NOT_COMPARABLE"",""DAM_activity"",""85"",""percent_reduction_vs_control"",""NOT_REPORTED"","""",""52"",""fly"",""NOT_COMPARABLE"",""none"",""DAM beam-break activity is not planar ",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,11,speed,"""dumitrescu_2023_parkin_activity_day45"",""dumitrescu_2023_parkin_activity_day45"",""NOT_COMPARABLE"",""DAM_activity"",""85"",""percent_reduction_vs_control"",""NOT_REPORTED"","""",""52"",""fly"",""NOT_COMPARABLE"",""none"",""DAM beam-break activity is not planar ",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/target_adjudication_decisions.csv,11,activity,"""dumitrescu_2023_parkin_activity_day45"",""dumitrescu_2023_parkin_activity_day45"",""NOT_COMPARABLE"",""DAM_activity"",""85"",""percent_reduction_vs_control"",""NOT_REPORTED"","""",""52"",""fly"",""NOT_COMPARABLE"",""none"",""DAM beam-break activity is not planar ",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,16,climbing,"""aggarwal_2019_pink1rv_male"",""aggarwal_2019_pink1rv_male"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""5.16971156"",""BLU/s"",""SEM"",""0.488579077"",""18"",""fly"",""VALIDATION_ONLY"",""none"",""Numeric mean and SEM are available in supplementary sd02, but B",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,16,speed,"""aggarwal_2019_pink1rv_male"",""aggarwal_2019_pink1rv_male"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""5.16971156"",""BLU/s"",""SEM"",""0.488579077"",""18"",""fly"",""VALIDATION_ONLY"",""none"",""Numeric mean and SEM are available in supplementary sd02, but B",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/target_adjudication_decisions.csv,16,climbing,"""aggarwal_2019_pink1rv_male"",""aggarwal_2019_pink1rv_male"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""5.16971156"",""BLU/s"",""SEM"",""0.488579077"",""18"",""fly"",""VALIDATION_ONLY"",""none"",""Numeric mean and SEM are available in supplementary sd02, but B",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,16,speed,"""aggarwal_2019_pink1rv_male"",""aggarwal_2019_pink1rv_male"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""5.16971156"",""BLU/s"",""SEM"",""0.488579077"",""18"",""fly"",""VALIDATION_ONLY"",""none"",""Numeric mean and SEM are available in supplementary sd02, but B",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/target_adjudication_decisions.csv,17,climbing,"""aggarwal_2019_pink1rv_female"",""aggarwal_2019_pink1rv_female"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""3.830586759"",""BLU/s"",""SEM"",""0.513135727"",""22"",""fly"",""VALIDATION_ONLY"",""none"",""Numeric mean and SEM are available in supplementary sd02, ",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,17,speed,"""aggarwal_2019_pink1rv_female"",""aggarwal_2019_pink1rv_female"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""3.830586759"",""BLU/s"",""SEM"",""0.513135727"",""22"",""fly"",""VALIDATION_ONLY"",""none"",""Numeric mean and SEM are available in supplementary sd02, ",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/target_adjudication_decisions.csv,17,climbing,"""aggarwal_2019_pink1rv_female"",""aggarwal_2019_pink1rv_female"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""3.830586759"",""BLU/s"",""SEM"",""0.513135727"",""22"",""fly"",""VALIDATION_ONLY"",""none"",""Numeric mean and SEM are available in supplementary sd02, ",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,17,speed,"""aggarwal_2019_pink1rv_female"",""aggarwal_2019_pink1rv_female"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""3.830586759"",""BLU/s"",""SEM"",""0.513135727"",""22"",""fly"",""VALIDATION_ONLY"",""none"",""Numeric mean and SEM are available in supplementary sd02, ",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/target_adjudication_decisions.csv,18,climbing,"""aggarwal_2019_park25_lrrkex1_male"",""aggarwal_2019_park25_lrrkex1_male"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""3.527946867"",""BLU/s"",""SEM"",""0.526675684"",""13"",""fly"",""VALIDATION_ONLY"",""none"",""Exact supplementary mean and SEM are available, ",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,18,speed,"""aggarwal_2019_park25_lrrkex1_male"",""aggarwal_2019_park25_lrrkex1_male"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""3.527946867"",""BLU/s"",""SEM"",""0.526675684"",""13"",""fly"",""VALIDATION_ONLY"",""none"",""Exact supplementary mean and SEM are available, ",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/target_adjudication_decisions.csv,18,climbing,"""aggarwal_2019_park25_lrrkex1_male"",""aggarwal_2019_park25_lrrkex1_male"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""3.527946867"",""BLU/s"",""SEM"",""0.526675684"",""13"",""fly"",""VALIDATION_ONLY"",""none"",""Exact supplementary mean and SEM are available, ",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,19,climbing,"""aggarwal_2019_park25_lrrkex1_female"",""aggarwal_2019_park25_lrrkex1_female"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""2.563034428"",""BLU/s"",""SEM"",""0.239821259"",""19"",""fly"",""VALIDATION_ONLY"",""none"",""Exact supplementary mean and SEM are availab",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,19,speed,"""aggarwal_2019_park25_lrrkex1_female"",""aggarwal_2019_park25_lrrkex1_female"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""2.563034428"",""BLU/s"",""SEM"",""0.239821259"",""19"",""fly"",""VALIDATION_ONLY"",""none"",""Exact supplementary mean and SEM are availab",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/target_adjudication_decisions.csv,19,climbing,"""aggarwal_2019_park25_lrrkex1_female"",""aggarwal_2019_park25_lrrkex1_female"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""2.563034428"",""BLU/s"",""SEM"",""0.239821259"",""19"",""fly"",""VALIDATION_ONLY"",""none"",""Exact supplementary mean and SEM are availab",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,20,climbing,"""aggarwal_2019_park25_w1118_male"",""aggarwal_2019_park25_w1118_male"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""5.776343262"",""BLU/s"",""SEM"",""0.571443355"",""16"",""fly"",""VALIDATION_ONLY"",""none"",""Exact supplementary mean and SEM are available, but ",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,20,speed,"""aggarwal_2019_park25_w1118_male"",""aggarwal_2019_park25_w1118_male"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""5.776343262"",""BLU/s"",""SEM"",""0.571443355"",""16"",""fly"",""VALIDATION_ONLY"",""none"",""Exact supplementary mean and SEM are available, but ",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/target_adjudication_decisions.csv,20,climbing,"""aggarwal_2019_park25_w1118_male"",""aggarwal_2019_park25_w1118_male"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""5.776343262"",""BLU/s"",""SEM"",""0.571443355"",""16"",""fly"",""VALIDATION_ONLY"",""none"",""Exact supplementary mean and SEM are available, but ",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,21,climbing,"""aggarwal_2019_park25_w1118_female"",""aggarwal_2019_park25_w1118_female"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""4.87022503"",""BLU/s"",""SEM"",""0.511864368"",""16"",""fly"",""VALIDATION_ONLY"",""none"",""Exact supplementary mean and SEM are available, b",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,21,speed,"""aggarwal_2019_park25_w1118_female"",""aggarwal_2019_park25_w1118_female"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""4.87022503"",""BLU/s"",""SEM"",""0.511864368"",""16"",""fly"",""VALIDATION_ONLY"",""none"",""Exact supplementary mean and SEM are available, b",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/target_adjudication_decisions.csv,21,climbing,"""aggarwal_2019_park25_w1118_female"",""aggarwal_2019_park25_w1118_female"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""4.87022503"",""BLU/s"",""SEM"",""0.511864368"",""16"",""fly"",""VALIDATION_ONLY"",""none"",""Exact supplementary mean and SEM are available, b",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,22,climbing,"""aggarwal_2019_lrrkex1_w1118_male"",""aggarwal_2019_lrrkex1_w1118_male"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""3.985477636"",""BLU/s"",""SEM"",""0.429876426"",""16"",""fly"",""VALIDATION_ONLY"",""none"",""Exact supplementary mean and SEM are available, bu",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,22,speed,"""aggarwal_2019_lrrkex1_w1118_male"",""aggarwal_2019_lrrkex1_w1118_male"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""3.985477636"",""BLU/s"",""SEM"",""0.429876426"",""16"",""fly"",""VALIDATION_ONLY"",""none"",""Exact supplementary mean and SEM are available, bu",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/target_adjudication_decisions.csv,22,climbing,"""aggarwal_2019_lrrkex1_w1118_male"",""aggarwal_2019_lrrkex1_w1118_male"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""3.985477636"",""BLU/s"",""SEM"",""0.429876426"",""16"",""fly"",""VALIDATION_ONLY"",""none"",""Exact supplementary mean and SEM are available, bu",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,23,climbing,"""aggarwal_2019_lrrkex1_w1118_female"",""aggarwal_2019_lrrkex1_w1118_female"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""4.786291565"",""BLU/s"",""SEM"",""1.882396102"",""18"",""fly"",""VALIDATION_ONLY"",""none"",""Exact supplementary mean and SEM are available",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,23,speed,"""aggarwal_2019_lrrkex1_w1118_female"",""aggarwal_2019_lrrkex1_w1118_female"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""4.786291565"",""BLU/s"",""SEM"",""1.882396102"",""18"",""fly"",""VALIDATION_ONLY"",""none"",""Exact supplementary mean and SEM are available",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/target_adjudication_decisions.csv,23,climbing,"""aggarwal_2019_lrrkex1_w1118_female"",""aggarwal_2019_lrrkex1_w1118_female"",""VALIDATION_ONLY"",""climbing_speed_blu_s"",""4.786291565"",""BLU/s"",""SEM"",""1.882396102"",""18"",""fly"",""VALIDATION_ONLY"",""none"",""Exact supplementary mean and SEM are available",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,climbing_success_fraction,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,24,walking_speed,"""kajtor_2025_parkin_ddc"",""kajtor_2025_parkin_ddc"",""PENDING_HUMAN_SIGNOFF"",""pre_stimulus_walking_speed_mm_s"","""",""mm/s"",""NOT_REPORTED"","""",""78"",""fly"",""TRANSFER_REVIEW_REQUIRED"",""validation_candidate"",""The article reports a 0.2-second pre-threa",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/target_adjudication_decisions.csv,24,speed,"""kajtor_2025_parkin_ddc"",""kajtor_2025_parkin_ddc"",""PENDING_HUMAN_SIGNOFF"",""pre_stimulus_walking_speed_mm_s"","""",""mm/s"",""NOT_REPORTED"","""",""78"",""fly"",""TRANSFER_REVIEW_REQUIRED"",""validation_candidate"",""The article reports a 0.2-second pre-threa",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,25,walking_speed,"""kajtor_2025_alpha_syn_ddc"",""kajtor_2025_alpha_syn_ddc"",""PENDING_HUMAN_SIGNOFF"",""pre_stimulus_walking_speed_mm_s"","""",""mm/s"",""NOT_REPORTED"","""",""69"",""fly"",""TRANSFER_REVIEW_REQUIRED"",""validation_candidate"",""The article reports a 0.2-second pre",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/target_adjudication_decisions.csv,25,speed,"""kajtor_2025_alpha_syn_ddc"",""kajtor_2025_alpha_syn_ddc"",""PENDING_HUMAN_SIGNOFF"",""pre_stimulus_walking_speed_mm_s"","""",""mm/s"",""NOT_REPORTED"","""",""69"",""fly"",""TRANSFER_REVIEW_REQUIRED"",""validation_candidate"",""The article reports a 0.2-second pre",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,26,walking_speed,"""kajtor_2025_parkin_np6510"",""kajtor_2025_parkin_np6510"",""PENDING_HUMAN_SIGNOFF"",""pre_stimulus_walking_speed_mm_s"","""",""mm/s"",""NOT_REPORTED"","""",""170"",""fly"",""TRANSFER_REVIEW_REQUIRED"",""validation_candidate"",""The paper reports a percentage spee",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/target_adjudication_decisions.csv,26,speed,"""kajtor_2025_parkin_np6510"",""kajtor_2025_parkin_np6510"",""PENDING_HUMAN_SIGNOFF"",""pre_stimulus_walking_speed_mm_s"","""",""mm/s"",""NOT_REPORTED"","""",""170"",""fly"",""TRANSFER_REVIEW_REQUIRED"",""validation_candidate"",""The paper reports a percentage spee",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,27,walking_speed,"""kajtor_2025_alpha_syn_np6510"",""kajtor_2025_alpha_syn_np6510"",""PENDING_HUMAN_SIGNOFF"",""pre_stimulus_walking_speed_mm_s"","""",""mm/s"",""NOT_REPORTED"","""",""181"",""fly"",""TRANSFER_REVIEW_REQUIRED"",""validation_candidate"",""The paper reports threat-resp",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,walking_speed is not a canonical endpoint,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/target_adjudication_decisions.csv,27,speed,"""kajtor_2025_alpha_syn_np6510"",""kajtor_2025_alpha_syn_np6510"",""PENDING_HUMAN_SIGNOFF"",""pre_stimulus_walking_speed_mm_s"","""",""mm/s"",""NOT_REPORTED"","""",""181"",""fly"",""TRANSFER_REVIEW_REQUIRED"",""validation_candidate"",""The paper reports threat-resp",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,27,activity,"""kajtor_2025_alpha_syn_np6510"",""kajtor_2025_alpha_syn_np6510"",""PENDING_HUMAN_SIGNOFF"",""pre_stimulus_walking_speed_mm_s"","""",""mm/s"",""NOT_REPORTED"","""",""181"",""fly"",""TRANSFER_REVIEW_REQUIRED"",""validation_candidate"",""The paper reports threat-resp",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,28,speed,"""bridi_2021_alpha_syn_day3"",""bridi_2021_alpha_syn_day3"",""PENDING_HUMAN_SIGNOFF"",""active_speed_mm_s"","""",""mm/s"",""NOT_REPORTED"","""",""not_reported"",""fly"",""TRANSFER_REVIEW_REQUIRED"",""validation_candidate"",""The paper reports active speed at day 3,",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/target_adjudication_decisions.csv,28,speed,"""bridi_2021_alpha_syn_day3"",""bridi_2021_alpha_syn_day3"",""PENDING_HUMAN_SIGNOFF"",""active_speed_mm_s"","""",""mm/s"",""NOT_REPORTED"","""",""not_reported"",""fly"",""TRANSFER_REVIEW_REQUIRED"",""validation_candidate"",""The paper reports active speed at day 3,",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/target_adjudication_decisions.csv,29,speed,"""bridi_2021_alpha_syn_day20"",""bridi_2021_alpha_syn_day20"",""PENDING_HUMAN_SIGNOFF"",""active_speed_mm_s"","""",""mm/s"",""NOT_REPORTED"","""",""not_reported"",""fly"",""TRANSFER_REVIEW_REQUIRED"",""validation_candidate"",""The paper reports active speed at day ",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/target_adjudication_decisions.csv,29,speed,"""bridi_2021_alpha_syn_day20"",""bridi_2021_alpha_syn_day20"",""PENDING_HUMAN_SIGNOFF"",""active_speed_mm_s"","""",""mm/s"",""NOT_REPORTED"","""",""not_reported"",""fly"",""TRANSFER_REVIEW_REQUIRED"",""validation_candidate"",""The paper reports active speed at day ",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/target_adjudication_decisions.csv,30,activity,"""cackett_2017_pink1_parkin_activity"",""cackett_2017_pink1_parkin_activity"",""VALIDATION_ONLY"",""DAM_activity"","""",""activity_units"",""SEM"","""",""7"",""experiment"",""VALIDATION_ONLY"",""none"",""DAM activity is reported with mean/SEM and experiment count, ",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,30,activity,"""cackett_2017_pink1_parkin_activity"",""cackett_2017_pink1_parkin_activity"",""VALIDATION_ONLY"",""DAM_activity"","""",""activity_units"",""SEM"","""",""7"",""experiment"",""VALIDATION_ONLY"",""none"",""DAM activity is reported with mean/SEM and experiment count, ",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,30,activity,"""cackett_2017_pink1_parkin_activity"",""cackett_2017_pink1_parkin_activity"",""VALIDATION_ONLY"",""DAM_activity"","""",""activity_units"",""SEM"","""",""7"",""experiment"",""VALIDATION_ONLY"",""none"",""DAM activity is reported with mean/SEM and experiment count, ",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,30,activity,"""cackett_2017_pink1_parkin_activity"",""cackett_2017_pink1_parkin_activity"",""VALIDATION_ONLY"",""DAM_activity"","""",""activity_units"",""SEM"","""",""7"",""experiment"",""VALIDATION_ONLY"",""none"",""DAM activity is reported with mean/SEM and experiment count, ",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,30,activity,"""cackett_2017_pink1_parkin_activity"",""cackett_2017_pink1_parkin_activity"",""VALIDATION_ONLY"",""DAM_activity"","""",""activity_units"",""SEM"","""",""7"",""experiment"",""VALIDATION_ONLY"",""none"",""DAM activity is reported with mean/SEM and experiment count, ",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
research/paper_review/target_adjudication_decisions.csv,30,speed,"""cackett_2017_pink1_parkin_activity"",""cackett_2017_pink1_parkin_activity"",""VALIDATION_ONLY"",""DAM_activity"","""",""activity_units"",""SEM"","""",""7"",""experiment"",""VALIDATION_ONLY"",""none"",""DAM activity is reported with mean/SEM and experiment count, ",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,,false,generic speed token,AMBIGUOUS_REQUIRES_REVIEW
research/paper_review/target_adjudication_decisions.csv,30,distance,"""cackett_2017_pink1_parkin_activity"",""cackett_2017_pink1_parkin_activity"",""VALIDATION_ONLY"",""DAM_activity"","""",""activity_units"",""SEM"","""",""7"",""experiment"",""VALIDATION_ONLY"",""none"",""DAM activity is reported with mean/SEM and experiment count, ",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,research_registry,REQUIRES_SOURCE_REVIEW,false,requires endpoint definition and assay context,PAPER_NATIVE_TERM
